emotion_label,gender,actors,path
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dead_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_death_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_deep_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dime_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dip_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ditch_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dodge_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dog_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_doll_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_have_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_haze_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hire_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hit_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hole_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_home_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hurl_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hush_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jail_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jar_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_join_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_judge_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jug_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_juice_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tough_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_turn_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vine_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_voice_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_void_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_vote_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wag_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_walk_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wash_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_week_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_said_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sail_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_search_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_seize_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sell_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shack_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shall_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shawl_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_sheep_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_shirt_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_should_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tape_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_team_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tell_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thin_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_third_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thought_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_thumb_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_time_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tip_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tire_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_ton_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tool_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wheat_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_when_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_which_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_whip_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_white_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wife_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_wire_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_witch_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yearn_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_yes_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_young_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_youth_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pike_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pole_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pool_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_puff_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rag_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raid_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rain_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_raise_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rat_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_reach_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_merge_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mess_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_met_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mill_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mob_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mode_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mood_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_moon_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mop_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mouse_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nag_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keen_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keep_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keg_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kick_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kill_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_king_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kite_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_knock_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_late_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_laud_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lean_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_learn_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_lease_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_germ_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_get_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gin_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goal_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_good_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goose_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gun_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_half_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hall_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hash_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hate_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bought_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_burn_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cab_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_calm_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_came_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cause_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chain_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chair_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_chalk_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bar_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_base_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bath_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bean_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_beg_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bite_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_boat_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bone_ps.wav
surprise,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_back_ps.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_room_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rose_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rot_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rough_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rush_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_said_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sail_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_search_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_seize_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tire_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ton_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tool_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tough_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_turn_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vine_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_voice_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_void_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vote_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wag_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_walk_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wash_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_week_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wheat_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_near_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_neat_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_nice_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_note_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_numb_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pad_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_page_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pain_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pass_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pearl_sad.wav
sadness,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_sad/YAF_peg_sad.wav
